name,bs_timestamp,rs_timestamp,seq_number,stored,accelx,accely,accelz,breathing_signal,breathing_rate,activity
EE:56:81:F6:50:51,20160107111614.364,-70,21,0,0.896973,0.362549,-0.145752,0.002193,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.373,-70,22,0,0.917969,0.358643,-0.169922,-0.001495,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.383,-70,23,0,0.904297,0.364990,-0.139404,-0.002913,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.390,-70,24,0,0.898682,0.337646,-0.185547,-0.008252,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.402,-70,25,0,0.915039,0.372559,-0.149902,-0.008680,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.410,-70,26,0,0.898682,0.363037,-0.162598,-0.011243,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.416,-70,27,0,0.908936,0.354980,-0.174072,-0.015439,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.423,-70,28,0,0.902344,0.371826,-0.142822,-0.016942,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.429,-70,29,0,0.901123,0.356445,-0.160645,-0.019469,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.438,-70,30,0,0.906982,0.370605,-0.152344,-0.022533,12.500000,0.350782
EE:56:81:F6:50:51,20160107111614.442,-70,31,0,0.902100,0.367920,-0.146240,-0.023366,12.500000,0.350782
EE:56:81:F6:50:51,20160107111616.302,-70,0,0,0.905029,0.366211,-0.150391,-0.024633,12.500000,0.350782
EE:56:81:F6:50:51,20160107111616.315,-70,1,0,0.906738,0.367188,-0.140381,-0.022962,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.351,-70,2,0,0.900391,0.377686,-0.124756,-0.016102,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.364,-70,3,0,0.903076,0.362549,-0.143066,-0.015498,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.372,-70,4,0,0.906250,0.384766,-0.120117,-0.004918,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.383,-70,5,0,0.903564,0.379639,-0.127197,-0.002166,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.476,-70,6,0,0.903076,0.385498,-0.108398,0.004312,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.480,-70,7,0,0.904053,0.389648,-0.102539,0.013917,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.486,-70,8,0,0.904053,0.375488,-0.104736,0.017665,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.490,-70,9,0,0.902588,0.383057,-0.093262,0.025484,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.494,-70,10,0,0.900391,0.382324,-0.105713,0.031228,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.525,-70,11,0,0.905029,0.381592,-0.098145,0.035932,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.530,-70,12,0,0.905273,0.384033,-0.099609,0.041484,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.536,-70,13,0,0.903564,0.383545,-0.104492,0.043941,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.547,-70,14,0,0.905762,0.381104,-0.105469,0.041695,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.555,-70,15,0,0.903076,0.378174,-0.106689,0.044996,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.561,-70,16,0,0.906738,0.378906,-0.109863,0.039628,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.568,-70,17,0,0.903076,0.379395,-0.106934,0.039251,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.573,-70,18,0,0.904297,0.376953,-0.115479,0.034103,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.578,-70,19,0,0.904297,0.376953,-0.110107,0.027240,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.613,-70,20,0,0.906494,0.380127,-0.109619,0.024289,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.619,-70,21,0,0.905273,0.380859,-0.109375,0.017662,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.624,-70,22,0,0.904785,0.377686,-0.114502,0.013341,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.632,-70,23,0,0.905518,0.377930,-0.110107,0.008671,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.638,-70,24,0,0.902832,0.374512,-0.114014,0.003351,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.644,-70,25,0,0.903076,0.378906,-0.110352,-0.000158,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.740,-70,26,0,0.902344,0.371338,-0.118896,-0.002820,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.744,-70,27,0,0.908203,0.369629,-0.114990,-0.006634,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.748,-70,28,0,0.906982,0.362305,-0.130615,-0.009125,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.754,-70,29,0,0.906982,0.359863,-0.131104,-0.012802,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.758,-70,30,0,0.901367,0.361084,-0.137207,-0.014060,12.500000,0.204029
EE:56:81:F6:50:51,20160107111616.762,-70,31,0,0.909424,0.360840,-0.154053,-0.016666,12.500000,0.204029
EE:56:81:F6:50:51,20160107111619.048,-70,0,0,0.913330,0.345947,-0.155273,-0.020676,12.500000,0.204029
EE:56:81:F6:50:51,20160107111619.058,-70,1,0,0.914062,0.333984,-0.152832,-0.023998,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.091,-70,2,0,0.911621,0.336670,-0.154297,-0.027329,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.102,-70,3,0,0.909424,0.337402,-0.152344,-0.030631,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.110,-70,4,0,0.909668,0.349609,-0.150146,-0.032634,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.120,-70,5,0,0.908936,0.348145,-0.147217,-0.035636,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.128,-70,6,0,0.908447,0.345947,-0.157471,-0.037877,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.136,-70,7,0,0.909912,0.347656,-0.153809,-0.040393,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.146,-70,8,0,0.911377,0.346191,-0.154053,-0.040579,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.154,-70,9,0,0.911377,0.342773,-0.148926,-0.040106,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.162,-70,10,0,0.909912,0.343506,-0.154785,-0.039922,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.171,-70,11,0,0.909424,0.344727,-0.152344,-0.036931,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.180,-70,12,0,0.910889,0.347656,-0.150146,-0.032319,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.187,-70,13,0,0.907227,0.345947,-0.149658,-0.027150,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.292,-70,14,0,0.910156,0.343262,-0.153076,-0.022740,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.297,-70,15,0,0.910400,0.342529,-0.150391,-0.018177,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.302,-70,16,0,0.908691,0.347412,-0.150391,-0.014997,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.307,-70,17,0,0.909912,0.348145,-0.148926,-0.011559,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.312,-70,18,0,0.908691,0.343018,-0.156982,-0.008179,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.316,-70,19,0,0.909180,0.343262,-0.149902,-0.004749,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.362,-70,20,0,0.911865,0.346191,-0.147461,-0.002196,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.373,-70,21,0,0.909180,0.348633,-0.149658,-0.000211,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.379,-70,22,0,0.909668,0.342773,-0.157715,0.001383,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.385,-70,23,0,0.903076,0.341797,-0.166504,0.000867,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.390,-70,24,0,0.909912,0.345459,-0.165771,-0.000622,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.395,-70,25,0,0.913818,0.339355,-0.163574,-0.002440,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.401,-70,26,0,0.910889,0.329834,-0.182129,-0.005167,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.406,-70,27,0,0.905518,0.349121,-0.177734,-0.007014,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.411,-70,28,0,0.904297,0.351562,-0.176758,-0.008471,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.417,-70,29,0,0.906738,0.342773,-0.178955,-0.010519,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.422,-70,30,0,0.908691,0.350830,-0.177490,-0.011485,12.500000,0.244628
EE:56:81:F6:50:51,20160107111619.427,-70,31,0,0.907471,0.344482,-0.174316,-0.013123,12.500000,0.244628
EE:56:81:F6:50:51,20160107111621.298,-70,0,0,0.904297,0.344971,-0.176025,-0.015476,12.500000,0.244628
EE:56:81:F6:50:51,20160107111621.308,-70,1,0,0.903076,0.348877,-0.175049,-0.017340,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.425,-70,2,0,0.903320,0.342041,-0.180420,-0.018661,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.431,-70,3,0,0.907715,0.350342,-0.169678,-0.017551,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.435,-70,4,0,0.902100,0.350586,-0.173828,-0.016825,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.440,-70,5,0,0.905273,0.343750,-0.183838,-0.016891,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.445,-70,6,0,0.904785,0.348877,-0.183838,-0.013972,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.451,-70,7,0,0.904053,0.346924,-0.184326,-0.012968,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.457,-70,8,0,0.904785,0.347900,-0.186035,-0.012156,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.461,-70,9,0,0.904297,0.344727,-0.183350,-0.010234,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.466,-70,10,0,0.904053,0.341553,-0.185303,-0.010012,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.472,-70,11,0,0.905273,0.353271,-0.173340,-0.008103,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.476,-70,12,0,0.904297,0.348145,-0.182617,-0.006522,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.480,-70,13,0,0.904541,0.347900,-0.182617,-0.005391,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.485,-70,14,0,0.903809,0.347656,-0.179932,-0.003645,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.491,-70,15,0,0.905518,0.345215,-0.184326,-0.004892,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.497,-70,16,0,0.904297,0.350830,-0.178223,-0.004821,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.503,-70,17,0,0.904053,0.351318,-0.181396,-0.003200,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.508,-70,18,0,0.906982,0.347412,-0.183105,-0.003721,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.512,-70,19,0,0.904053,0.355957,-0.161621,-0.001369,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.549,-70,20,0,0.907471,0.353516,-0.161377,0.001244,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.556,-70,21,0,0.906250,0.353760,-0.162598,0.003180,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.647,-70,22,0,0.905518,0.351074,-0.155029,0.006384,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.652,-70,23,0,0.906006,0.358398,-0.152100,0.007657,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.658,-70,24,0,0.905762,0.357666,-0.145752,0.010841,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.662,-70,25,0,0.906006,0.358643,-0.144043,0.014379,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.703,-70,26,0,0.906982,0.362305,-0.147461,0.016848,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.712,-70,27,0,0.905762,0.365723,-0.136719,0.021908,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.722,-70,28,0,0.903076,0.360840,-0.141846,0.025019,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.727,-70,29,0,0.906738,0.360596,-0.138184,0.027889,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.738,-70,30,0,0.904785,0.360107,-0.135498,0.031562,12.500000,0.084149
EE:56:81:F6:50:51,20160107111621.747,-70,31,0,0.905762,0.360596,-0.138184,0.031492,12.500000,0.084149
EE:56:81:F6:50:51,20160107111624.048,-70,0,0,0.907715,0.359131,-0.137451,0.031454,12.500000,0.084149
EE:56:81:F6:50:51,20160107111624.057,-70,1,0,0.906250,0.362793,-0.134277,0.031983,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.086,-70,2,0,0.904785,0.356201,-0.138916,0.030876,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.092,-70,3,0,0.910156,0.362061,-0.129639,0.030928,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.097,-70,4,0,0.904541,0.372559,-0.133301,0.029377,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.103,-70,5,0,0.911377,0.357422,-0.134521,0.027020,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.107,-70,6,0,0.917969,0.337158,-0.135986,0.024456,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.112,-70,7,0,0.909424,0.346191,-0.137451,0.019958,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.117,-70,8,0,0.905029,0.379639,-0.130371,0.018472,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.121,-70,9,0,0.898193,0.371338,-0.132324,0.015912,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.206,-70,10,0,0.901611,0.350342,-0.148193,0.011074,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.212,-70,11,0,0.911865,0.363525,-0.133057,0.009748,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.216,-70,12,0,0.907959,0.358154,-0.143555,0.007467,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.220,-70,13,0,0.906982,0.355957,-0.152100,0.003802,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.225,-70,14,0,0.905029,0.360596,-0.152832,0.001682,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.229,-70,15,0,0.899902,0.345703,-0.171387,-0.003362,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.235,-70,16,0,0.911621,0.358887,-0.163818,-0.007157,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.242,-70,17,0,0.899658,0.344727,-0.173828,-0.010887,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.249,-70,18,0,0.907227,0.346680,-0.185059,-0.014185,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.255,-70,19,0,0.906982,0.355957,-0.170410,-0.015640,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.322,-70,20,0,0.901123,0.350342,-0.176270,-0.020982,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.328,-70,21,0,0.907227,0.355469,-0.174316,-0.025070,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.334,-70,22,0,0.898926,0.353516,-0.170654,-0.025402,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.342,-70,23,0,0.904297,0.360840,-0.160645,-0.027855,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.347,-70,24,0,0.904785,0.359863,-0.161377,-0.028613,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.352,-70,25,0,0.906250,0.359619,-0.157959,-0.027494,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.359,-70,26,0,0.902100,0.360352,-0.159912,-0.027146,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.364,-70,27,0,0.904541,0.366455,-0.150635,-0.021759,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.369,-70,28,0,0.903076,0.364014,-0.150635,-0.018183,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.377,-70,29,0,0.900879,0.358887,-0.150635,-0.013072,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.463,-70,30,0,0.903809,0.361816,-0.148682,-0.006925,12.500000,0.101252
EE:56:81:F6:50:51,20160107111624.467,-70,31,0,0.906006,0.360107,-0.150391,-0.003355,12.500000,0.101252
EE:56:81:F6:50:51,20160107111626.297,-70,0,0,0.903809,0.363770,-0.149902,0.002871,12.500000,0.101252
EE:56:81:F6:50:51,20160107111626.306,-70,1,0,0.900879,0.361084,-0.152344,0.007937,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.339,-70,2,0,0.906494,0.363770,-0.153320,0.010927,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.349,-70,3,0,0.909668,0.361572,-0.145264,0.014034,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.357,-70,4,0,0.903809,0.365967,-0.146484,0.016456,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.367,-70,5,0,0.906494,0.364258,-0.142090,0.018010,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.376,-70,6,0,0.903320,0.362793,-0.142822,0.019779,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.384,-70,7,0,0.905762,0.370850,-0.137939,0.018772,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.393,-70,8,0,0.902588,0.363525,-0.135010,0.018790,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.401,-70,9,0,0.907959,0.366211,-0.137207,0.017919,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.408,-70,10,0,0.907471,0.364014,-0.132324,0.016163,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.418,-70,11,0,0.904785,0.371582,-0.130127,0.016383,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.426,-70,12,0,0.900879,0.365479,-0.135254,0.015239,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.434,-70,13,0,0.906250,0.369385,-0.131592,0.015229,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.444,-70,14,0,0.902344,0.371338,-0.125977,0.015854,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.453,-70,15,0,0.905518,0.367188,-0.128662,0.016075,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.460,-70,16,0,0.906494,0.366699,-0.127930,0.016184,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.470,-70,17,0,0.905762,0.371582,-0.129150,0.016054,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.563,-70,18,0,0.904297,0.370117,-0.126465,0.016136,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.567,-70,19,0,0.905762,0.367188,-0.132324,0.015420,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.600,-70,20,0,0.905029,0.365479,-0.127441,0.014922,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.605,-70,21,0,0.906250,0.367920,-0.125488,0.014649,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.611,-70,22,0,0.907227,0.368896,-0.128662,0.013833,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.619,-70,23,0,0.907227,0.368164,-0.132812,0.011817,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.625,-70,24,0,0.907471,0.367676,-0.127197,0.011369,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.630,-70,25,0,0.906494,0.367188,-0.127686,0.009903,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.636,-70,26,0,0.904785,0.368408,-0.126953,0.007633,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.641,-70,27,0,0.906250,0.364258,-0.134033,0.005860,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.646,-70,28,0,0.907959,0.374512,-0.122070,0.005163,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.653,-70,29,0,0.903564,0.367432,-0.124268,0.004289,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.658,-70,30,0,0.906250,0.365967,-0.125488,0.002903,12.500000,0.093286
EE:56:81:F6:50:51,20160107111626.662,-70,31,0,0.905762,0.367432,-0.125244,0.003114,12.500000,0.093286
EE:56:81:F6:50:51,20160107111629.051,-70,0,0,0.906250,0.369873,-0.128662,0.002557,12.500000,0.093286
EE:56:81:F6:50:51,20160107111629.069,-70,1,0,0.902588,0.368164,-0.123291,0.001851,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.110,-70,2,0,0.905762,0.369141,-0.129150,0.001432,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.117,-70,3,0,0.901367,0.362305,-0.138916,0.001142,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.125,-70,4,0,0.906738,0.371582,-0.133545,0.000150,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.131,-70,5,0,0.906982,0.351074,-0.147705,-0.001860,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.219,-70,6,0,0.909424,0.347900,-0.157227,-0.004342,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.223,-70,7,0,0.904541,0.362549,-0.151611,-0.005189,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.228,-70,8,0,0.905273,0.365479,-0.148438,-0.007905,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.233,-70,9,0,0.904297,0.356445,-0.149902,-0.010220,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.237,-70,10,0,0.905762,0.363037,-0.136719,-0.011053,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.242,-70,11,0,0.907227,0.366211,-0.134521,-0.012255,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.247,-70,12,0,0.901367,0.369141,-0.134766,-0.012738,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.251,-70,13,0,0.906982,0.371582,-0.118408,-0.012478,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.257,-70,14,0,0.904297,0.376953,-0.118652,-0.011532,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.261,-70,15,0,0.904053,0.369141,-0.116211,-0.009178,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.265,-70,16,0,0.906006,0.373535,-0.119385,-0.007744,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.270,-70,17,0,0.902100,0.374756,-0.116699,-0.003225,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.275,-70,18,0,0.905762,0.378174,-0.111816,0.003314,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.280,-70,19,0,0.905273,0.374268,-0.114502,0.007542,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.322,-70,20,0,0.907227,0.378174,-0.115479,0.012283,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.329,-70,21,0,0.904785,0.372803,-0.117432,0.017056,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.335,-70,22,0,0.904785,0.367432,-0.118652,0.019325,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.346,-70,23,0,0.907715,0.374756,-0.110107,0.021964,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.357,-70,24,0,0.903809,0.376953,-0.114258,0.024067,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.366,-70,25,0,0.906982,0.373535,-0.115479,0.023898,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.454,-70,26,0,0.905273,0.371338,-0.114014,0.023197,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.459,-70,27,0,0.905029,0.376465,-0.110596,0.021978,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.463,-70,28,0,0.903320,0.372070,-0.113281,0.021318,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.468,-70,29,0,0.905029,0.367920,-0.117676,0.018373,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.472,-70,30,0,0.906738,0.377441,-0.105957,0.014866,12.500000,0.134433
EE:56:81:F6:50:51,20160107111629.476,-70,31,0,0.909180,0.377441,-0.110107,0.012329,12.500000,0.134433
EE:56:81:F6:50:51,20160107111631.299,-70,0,0,0.907227,0.365479,-0.110107,0.009777,12.500000,0.134433
EE:56:81:F6:50:51,20160107111631.308,-70,1,0,0.904297,0.371094,-0.108643,0.007676,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.327,-70,2,0,0.904785,0.374756,-0.109619,0.007096,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.333,-70,3,0,0.905273,0.374268,-0.107178,0.005351,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.337,-70,4,0,0.908691,0.370850,-0.109863,0.003875,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.342,-70,5,0,0.908203,0.369141,-0.114502,0.003587,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.348,-70,6,0,0.910645,0.373535,-0.107422,0.003894,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.352,-70,7,0,0.907227,0.365234,-0.110352,0.003083,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.358,-70,8,0,0.911377,0.368164,-0.109375,0.002865,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.362,-70,9,0,0.907471,0.374512,-0.101807,0.004376,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.369,-70,10,0,0.906982,0.371338,-0.107666,0.003708,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.375,-70,11,0,0.907959,0.371094,-0.109619,0.003206,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.379,-70,12,0,0.905273,0.371338,-0.110596,0.003216,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.383,-70,13,0,0.909424,0.373047,-0.111572,0.002464,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.470,-70,14,0,0.905273,0.374268,-0.103760,0.002054,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.474,-70,15,0,0.908203,0.370361,-0.110107,0.001555,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.478,-70,16,0,0.907227,0.372070,-0.104492,0.001798,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.483,-70,17,0,0.908447,0.375732,-0.109375,0.002354,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.487,-70,18,0,0.909180,0.372070,-0.111816,0.001483,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.492,-70,19,0,0.906494,0.370117,-0.108398,0.001985,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.591,-70,20,0,0.906738,0.369385,-0.112549,0.001599,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.597,-70,21,0,0.907715,0.372559,-0.114746,-0.000659,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.603,-70,22,0,0.907227,0.376221,-0.106201,-0.000173,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.614,-70,23,0,0.907227,0.370605,-0.111572,-0.000211,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.619,-70,24,0,0.907959,0.369873,-0.109375,-0.000263,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.624,-70,25,0,0.905762,0.375000,-0.109863,0.000068,12.500000,0.130015
EE:56:81:F6:50:51,20160107111631.630,-70,26,0,0.904785,0.371094,-0.112305,-0.001024,12.500000,0.130015
