12	1447759199402	183
12	1447759199410	182
12	1447759199447	184
12	1447759199454	183
12	1447759199495	184
12	1447759199507	185
12	1447759199544	184
12	1447759199554	187
12	1447759199593	187
12	1447759199627	185
12	1447759199640	185
12	1447759199644	185
12	1447759199686	201
12	1447759199688	172
12	1447759199736	188
12	1447759199785	193
12	1447759199786	193
12	1447759199835	198
12	1447759199836	199
12	1447759199883	205
12	1447759199931	207
12	1447759199939	200
12	1447759199982	192
12	1447759199984	185
12	1447759200030	182
12	1447759200040	180
12	1447759200077	182
12	1447759200078	183
12	1447759200125	184
12	1447759200126	184
12	1447759200173	184
12	1447759200175	183
12	1447759200223	182
12	1447759200224	182
12	1447759200274	182
12	1447759200277	183
12	1447759200321	183
12	1447759200324	184
12	1447759200371	184
12	1447759200373	184
12	1447759200422	184
12	1447759200431	184
12	1447759200468	185
12	1447759200472	185
12	1447759200515	185
12	1447759200516	185
12	1447759200564	186
12	1447759200565	185
12	1447759200613	188
12	1447759200614	190
12	1447759200662	187
12	1447759200663	187
12	1447759200710	187
12	1447759200711	226
12	1447759200760	194
12	1447759200768	178
12	1447759200807	188
12	1447759200809	192
12	1447759200856	194
12	1447759200858	195
12	1447759200906	201
12	1447759200955	207
12	1447759201003	199
12	1447759201005	191
12	1447759201054	185
12	1447759201061	183
12	1447759201103	182
12	1447759201134	181
12	1447759201150	183
12	1447759201159	184
12	1447759201201	184
12	1447759201202	184
12	1447759201249	184
12	1447759201250	185
12	1447759201295	183
12	1447759201296	183
12	1447759201344	183
12	1447759201345	183
12	1447759201397	183
12	1447759201400	183
12	1447759201444	185
12	1447759201448	184
12	1447759201493	185
12	1447759201503	186
12	1447759201546	186
12	1447759201574	185
12	1447759201589	186
12	1447759201600	189
12	1447759201638	191
12	1447759201639	188
12	1447759201688	186
12	1447759201689	188
12	1447759201736	199
12	1447759201782	185
12	1447759201783	189
12	1447759201831	192
12	1447759201832	194
12	1447759201881	196
12	1447759201888	197
12	1447759201932	202
12	1447759201942	206
12	1447759201981	208
12	1447759201984	206
12	1447759202030	192
12	1447759202038	186
12	1447759202078	183
12	1447759202079	182
12	1447759202124	183
12	1447759202125	182
12	1447759202173	184
12	1447759202174	184
12	1447759202222	185
12	1447759202272	184
12	1447759202278	183
12	1447759202322	183
12	1447759202330	183
12	1447759202373	182
12	1447759202383	184
12	1447759202422	184
12	1447759202424	184
12	1447759202467	184
12	1447759202477	185
12	1447759202522	183
12	1447759202531	185
12	1447759202564	185
12	1447759202573	186
12	1447759202611	186
12	1447759202613	184
12	1447759202662	187
12	1447759202709	189
12	1447759202710	188
12	1447759202757	185
12	1447759202758	186
12	1447759202809	215
12	1447759202810	207
12	1447759202857	177
12	1447759202863	183
12	1447759202908	191
12	1447759202915	192
12	1447759202965	195
12	1447759202968	195
12	1447759203003	201
12	1447759203007	205
12	1447759203056	207
12	1447759203064	207
12	1447759203104	201
12	1447759203135	193
12	1447759203151	184
12	1447759203159	181
12	1447759203200	183
12	1447759203245	183
12	1447759203246	185
12	1447759203293	185
12	1447759203295	185
12	1447759203342	184
12	1447759203343	184
12	1447759203391	183
12	1447759203392	183
12	1447759203440	183
12	1447759203441	183
12	1447759203488	183
12	1447759203490	184
12	1447759203538	184
12	1447759203586	183
12	1447759203587	185
12	1447759203637	185
12	1447759203642	185
12	1447759203688	187
12	1447759203689	189
12	1447759203737	188
12	1447759203745	186
12	1447759203783	186
12	1447759203792	214
12	1447759203830	210
12	1447759203832	177
12	1447759203879	183
12	1447759203880	187
12	1447759203927	193
12	1447759203929	194
12	1447759203976	195
12	1447759203977	197
12	1447759204026	206
12	1447759204079	207
12	1447759204081	202
12	1447759204124	186
12	1447759204128	182
12	1447759204180	181
12	1447759204188	180
12	1447759204222	180
12	1447759204229	181
12	1447759204269	183
12	1447759204270	184
12	1447759204317	185
12	1447759204319	184
12	1447759204366	184
12	1447759204367	184
12	1447759204415	184
12	1447759204416	184
12	1447759204463	184
12	1447759204464	185
12	1447759204512	185
12	1447759204513	185
12	1447759204563	186
12	1447759204569	186
12	1447759204611	186
12	1447759204615	187
12	1447759204662	186
12	1447759204666	187
12	1447759204709	186
12	1447759204712	187
12	1447759204756	188
12	1447759204757	189
12	1447759204808	186
12	1447759204810	187
12	1447759204879	187
12	1447759204881	187
12	1447759204906	187
12	1447759204908	189
12	1447759204951	189
12	1447759204953	187
12	1447759205000	185
12	1447759205002	186
12	1447759205049	227
12	1447759205050	189
12	1447759205098	178
12	1447759205099	185
12	1447759205146	189
12	1447759205147	192
12	1447759205196	194
12	1447759205199	196
12	1447759205246	200
12	1447759205253	203
12	1447759205297	206
12	1447759205302	205
12	1447759205343	186
12	1447759205347	182
12	1447759205395	181
12	1447759205439	182
12	1447759205440	182
12	1447759205488	188
12	1447759205489	188
12	1447759205536	188
12	1447759205538	188
12	1447759205587	186
12	1447759205588	187
12	1447759205637	185
12	1447759205642	184
12	1447759205691	184
12	1447759205711	186
12	1447759205733	186
12	1447759205741	185
12	1447759205780	185
12	1447759205781	187
12	1447759205832	187
12	1447759205878	187
12	1447759205879	189
12	1447759205927	188
12	1447759205981	188
12	1447759205988	188
12	1447759206029	191
12	1447759206031	189
12	1447759206080	192
12	1447759206089	189
12	1447759206124	191
12	1447759206151	188
12	1447759206174	201
12	1447759206180	227
12	1447759206222	182
12	1447759206271	193
12	1447759206316	194
12	1447759206318	198
12	1447759206366	204
12	1447759206413	208
12	1447759206421	210
12	1447759206464	197
12	1447759206468	189
12	1447759206514	185
12	1447759206525	183
12	1447759206571	182
12	1447759206586	182
12	1447759206612	184
12	1447759206619	184
12	1447759206661	184
12	1447759206709	184
12	1447759206710	184
12	1447759206755	184
12	1447759206756	183
12	1447759206805	183
12	1447759206806	185
12	1447759206853	184
12	1447759206854	185
12	1447759206917	185
12	1447759206926	185
12	1447759206952	186
12	1447759206959	186
12	1447759206999	186
12	1447759207000	185
12	1447759207048	188
12	1447759207049	191
12	1447759207096	189
12	1447759207098	188
12	1447759207145	189
12	1447759207146	220
12	1447759207194	193
12	1447759207196	178
12	1447759207244	191
12	1447759207250	194
12	1447759207301	196
12	1447759207308	197
12	1447759207342	202
12	1447759207350	204
12	1447759207390	210
12	1447759207399	212
12	1447759207441	207
12	1447759207486	192
12	1447759207488	188
12	1447759207535	186
12	1447759207536	186
12	1447759207584	186
12	1447759207585	186
12	1447759207635	187
12	1447759207637	187
12	1447759207683	188
12	1447759207693	186
12	1447759207734	185
12	1447759207744	185
12	1447759207782	185
12	1447759207789	185
12	1447759207828	184
12	1447759207829	184
12	1447759207878	185
12	1447759207925	186
12	1447759207926	186
12	1447759207973	187
12	1447759207975	188
12	1447759208024	191
12	1447759208026	189
12	1447759208071	186
12	1447759208119	187
12	1447759208120	212
12	1447759208168	176
12	1447759208169	183
12	1447759208217	188
12	1447759208218	191
12	1447759208267	194
12	1447759208269	196
12	1447759208316	198
12	1447759208320	201
12	1447759208368	206
12	1447759208370	206
12	1447759208415	202
12	1447759208422	195
12	1447759208463	184
12	1447759208470	182
12	1447759208513	182
12	1447759208514	182
12	1447759208562	183
12	1447759208608	184
12	1447759208609	184
12	1447759208657	184
12	1447759208705	185
12	1447759208709	185
12	1447759208759	185
12	1447759208766	185
12	1447759208808	185
12	1447759208816	185
12	1447759208853	185
12	1447759208859	185
12	1447759208902	185
12	1447759208914	188
12	1447759208952	187
12	1447759208964	186
12	1447759209000	185
12	1447759209008	193
12	1447759209046	185
12	1447759209048	176
12	1447759209095	184
12	1447759209096	189
12	1447759209146	198
12	1447759209193	198
12	1447759209194	201
12	1447759209242	206
12	1447759209243	206
12	1447759209292	204
12	1447759209301	197
12	1447759209340	190
12	1447759209345	185
12	1447759209390	183
12	1447759209392	183
12	1447759209438	183
12	1447759209442	185
12	1447759209485	185
12	1447759209486	185
12	1447759209534	184
12	1447759209535	183
12	1447759209583	183
12	1447759209584	183
12	1447759209634	184
12	1447759209635	184
12	1447759209681	184
12	1447759209730	185
12	1447759209734	188
12	1447759209783	187
12	1447759209792	185
12	1447759209828	184
12	1447759209832	200
12	1447759209875	214
12	1447759209876	176
12	1447759209929	190
12	1447759209973	192
12	1447759209974	194
12	1447759210021	198
12	1447759210022	199
12	1447759210073	205
12	1447759210121	206
12	1447759210123	203
12	1447759210171	188
12	1447759210173	184
12	1447759210221	182
12	1447759210246	182
12	1447759210267	183
12	1447759210274	183
12	1447759210316	184
12	1447759210362	184
12	1447759210364	183
12	1447759210411	183
12	1447759210412	183
12	1447759210462	183
12	1447759210463	183
12	1447759210512	183
12	1447759210514	183
12	1447759210560	186
12	1447759210567	187
12	1447759210609	184
12	1447759210623	184
12	1447759210660	198
12	1447759210661	220
12	1447759210706	185
12	1447759210756	190
12	1447759210801	194
12	1447759210803	195
12	1447759210853	198
12	1447759210854	201
12	1447759210902	204
12	1447759210903	205
12	1447759210949	195
12	1447759210953	187
12	1447759210996	183
12	1447759210997	181
12	1447759211045	181
12	1447759211046	182
12	1447759211096	182
12	1447759211142	182
12	1447759211144	182
12	1447759211191	182
12	1447759211192	182
12	1447759211241	182
12	1447759211246	182
12	1447759211291	182
12	1447759211292	183
12	1447759211340	183
12	1447759211344	182
12	1447759211389	187
12	1447759211398	186
12	1447759211440	184
12	1447759211449	184
12	1447759211504	211
12	1447759211506	208
12	1447759211536	177
12	1447759211543	182
12	1447759211583	189
12	1447759211592	190
12	1447759211635	191
12	1447759211656	193
12	1447759211682	195
12	1447759211688	197
12	1447759211731	205
12	1447759211732	206
12	1447759211778	202
12	1447759211779	193
12	1447759211825	184
12	1447759211826	180
12	1447759211874	180
12	1447759211875	178
12	1447759211922	177
12	1447759211923	177
12	1447759211972	178
12	1447759211981	173
12	1447759212024	177
12	1447759212036	178
12	1447759212072	180
12	1447759212079	183
12	1447759212120	180
12	1447759212121	180
12	1447759212170	222
12	1447759212215	191
12	1447759212217	176
12	1447759212264	182
12	1447759212265	186
12	1447759212322	187
12	1447759212335	190
12	1447759212362	193
12	1447759212367	195
12	1447759212413	196
12	1447759212427	200
12	1447759212464	198
12	1447759212497	194
12	1447759212513	181
12	1447759212522	177
12	1447759212556	178
12	1447759212557	178
12	1447759212606	181
12	1447759212655	181
12	1447759212656	183
12	1447759212702	177
12	1447759212703	179
12	1447759212754	180
12	1447759212759	176
12	1447759212801	177
12	1447759212806	180
12	1447759212851	178
12	1447759212853	175
12	1447759212910	178
12	1447759212930	181
12	1447759212948	197
12	1447759212957	169
12	1447759212995	176
12	1447759212996	182
12	1447759213043	187
12	1447759213045	189
12	1447759213093	193
12	1447759213094	194
12	1447759213142	198
12	1447759213143	199
12	1447759213196	200
12	1447759213197	196
12	1447759213241	192
12	1447759213243	187
12	1447759213291	180
12	1447759213293	180
12	1447759213341	185
12	1447759213344	187
12	1447759213389	186
12	1447759213402	186
12	1447759213439	186
12	1447759213447	185
12	1447759213484	182
12	1447759213515	184
12	1447759213533	186
12	1447759213541	185
12	1447759213580	183
12	1447759213581	183
12	1447759213629	216
12	1447759213630	205
12	1447759213677	172
12	1447759213679	178
12	1447759213726	188
12	1447759213728	190
12	1447759213780	192
12	1447759213782	194
12	1447759213834	198
12	1447759213841	200
12	1447759213879	201
12	1447759213887	201
12	1447759213923	189
12	1447759213931	184
12	1447759213969	181
12	1447759213971	179
12	1447759214018	181
12	1447759214020	182
12	1447759214067	184
12	1447759214068	184
12	1447759214116	183
12	1447759214118	183
12	1447759214167	183
12	1447759214169	185
12	1447759214216	186
12	1447759214220	183
12	1447759214262	183
12	1447759214264	185
12	1447759214312	185
12	1447759214360	171
12	1447759214361	181
12	1447759214409	189
12	1447759214410	191
12	1447759214464	193
12	1447759214465	194
12	1447759214508	199
12	1447759214510	201
12	1447759214559	203
12	1447759214564	200
12	1447759214609	186
12	1447759214611	182
12	1447759214656	181
12	1447759214663	180
12	1447759214703	182
12	1447759214711	183
12	1447759214762	183
12	1447759214764	183
12	1447759214802	183
12	1447759214809	182
12	1447759214852	182
12	1447759214860	181
12	1447759214917	183
12	1447759214921	187
12	1447759214947	181
12	1447759214950	182
12	1447759214996	203
12	1447759215043	169
12	1447759215044	178
12	1447759215091	185
12	1447759215093	188
12	1447759215140	190
12	1447759215142	191
12	1447759215189	198
12	1447759215240	200
12	1447759215244	202
12	1447759215293	197
12	1447759215303	189
12	1447759215337	183
12	1447759215348	180
12	1447759215385	179
12	1447759215386	179
12	1447759215436	181
12	1447759215481	182
12	1447759215482	180
12	1447759215530	180
12	1447759215531	180
12	1447759215582	180
12	1447759215629	181
12	1447759215631	181
12	1447759215680	181
12	1447759215685	182
12	1447759215731	181
12	1447759215743	183
12	1447759215779	183
12	1447759215823	183
12	1447759215824	184
12	1447759215874	184
12	1447759215875	185
12	1447759215920	184
12	1447759215921	184
12	1447759215972	185
12	1447759216021	186
12	1447759216023	186
12	1447759216068	185
12	1447759216073	187
12	1447759216120	188
12	1447759216127	188
12	1447759216170	186
12	1447759216197	186
12	1447759216214	199
12	1447759216219	223
12	1447759216262	183
12	1447759216263	185
12	1447759216313	188
12	1447759216314	190
12	1447759216359	190
12	1447759216360	192
12	1447759216408	199
12	1447759216459	202
12	1447759216461	205
12	1447759216510	197
12	1447759216517	190
12	1447759216561	185
12	1447759216568	182
12	1447759216608	182
12	1447759216610	181
12	1447759216651	181
12	1447759216652	181
12	1447759216700	182
12	1447759216701	182
12	1447759216749	182
12	1447759216750	180
12	1447759216798	181
12	1447759216800	182
12	1447759216847	181
12	1447759216900	182
12	1447759216901	181
12	1447759216949	182
12	1447759216960	182
12	1447759216994	183
12	1447759217010	184
12	1447759217043	185
12	1447759217047	183
12	1447759217090	182
12	1447759217091	183
12	1447759217139	185
12	1447759217140	184
12	1447759217187	189
12	1447759217189	187
12	1447759217239	186
12	1447759217240	185
12	1447759217286	221
12	1447759217290	205
12	1447759217337	181
12	1447759217352	182
12	1447759217388	188
12	1447759217390	189
12	1447759217434	191
12	1447759217439	192
12	1447759217482	197
12	1447759217529	202
12	1447759217530	202
12	1447759217577	197
12	1447759217578	191
12	1447759217628	179
12	1447759217677	180
12	1447759217679	179
12	1447759217723	180
12	1447759217725	180
12	1447759217775	180
12	1447759217776	181
12	1447759217821	181
12	1447759217822	180
12	1447759217870	181
12	1447759217871	181
12	1447759217922	182
12	1447759217968	183
12	1447759217971	182
12	1447759218020	182
12	1447759218031	184
12	1447759218070	184
12	1447759218073	186
12	1447759218119	188
12	1447759218126	187
12	1447759218165	183
12	1447759218174	183
12	1447759218216	195
12	1447759218236	240
12	1447759218264	190
12	1447759218271	181
12	1447759218312	190
12	1447759218321	192
12	1447759218363	193
12	1447759218391	195
12	1447759218409	201
12	1447759218458	206
12	1447759218507	190
12	1447759218552	184
12	1447759218554	177
12	1447759218602	180
12	1447759218603	182
12	1447759218652	183
12	1447759218679	183
12	1447759218702	185
12	1447759218704	186
12	1447759218748	179
12	1447759218797	178
12	1447759218845	182
12	1447759218847	181
12	1447759218896	184
12	1447759218942	187
12	1447759218943	184
12	1447759218992	218
12	1447759219041	215
12	1447759219047	169
12	1447759219093	182
12	1447759219101	187
12	1447759219143	181
12	1447759219152	184
12	1447759219190	195
12	1447759219201	199
12	1447759219240	202
12	1447759219249	205
12	1447759219290	197
12	1447759219314	190
12	1447759219351	180
12	1447759219381	183
12	1447759219382	181
12	1447759219429	180
12	1447759219431	182
12	1447759219482	184
12	1447759219530	183
12	1447759219579	183
12	1447759219580	182
12	1447759219625	182
12	1447759219627	183
12	1447759219676	184
12	1447759219678	186
12	1447759219728	186
12	1447759219756	185
12	1447759219773	183
12	1447759219780	184
12	1447759219822	220
12	1447759219823	207
12	1447759219872	179
12	1447759219873	185
12	1447759219917	187
12	1447759219919	191
12	1447759219967	199
12	1447759220019	198
12	1447759220021	200
12	1447759220065	202
12	1447759220069	197
12	1447759220112	192
12	1447759220114	185
12	1447759220162	183
12	1447759220210	182
12	1447759220211	183
12	1447759220259	182
12	1447759220260	183
12	1447759220311	184
12	1447759220312	181
12	1447759220357	180
12	1447759220360	180
12	1447759220407	179
12	1447759220419	180
12	1447759220456	181
12	1447759220463	185
12	1447759220504	182
12	1447759220512	184
12	1447759220554	186
12	1447759220555	231
12	1447759220600	196
12	1447759220601	172
12	1447759220649	185
12	1447759220650	187
12	1447759220701	190
12	1447759220702	194
12	1447759220747	199
12	1447759220751	201
12	1447759220797	203
12	1447759220800	206
12	1447759220850	198
12	1447759220859	191
12	1447759220894	184
12	1447759220900	181
12	1447759220941	182
12	1447759220942	182
12	1447759220993	182
12	1447759221039	183
12	1447759221040	183
12	1447759221088	181
12	1447759221136	182
12	1447759221137	184
12	1447759221186	182
12	1447759221190	181
12	1447759221238	182
12	1447759221248	183
12	1447759221286	195
12	1447759221291	172
12	1447759221334	181
12	1447759221342	187
12	1447759221386	191
12	1447759221393	193
12	1447759221444	200
12	1447759221451	202
12	1447759221481	202
12	1447759221492	202
12	1447759221528	201
12	1447759221536	191
12	1447759221580	186
12	1447759221588	180
12	1447759221627	181
12	1447759221629	182
12	1447759221672	181
12	1447759221674	183
12	1447759221722	183
12	1447759221770	181
12	1447759221771	180
12	1447759221819	181
12	1447759221820	181
12	1447759221870	185
12	1447759221872	185
12	1447759221919	183
12	1447759221946	182
12	1447759221967	194
12	1447759221980	218
12	1447759222017	173
12	1447759222062	185
12	1447759222063	188
12	1447759222114	190
12	1447759222115	194
12	1447759222162	195
12	1447759222163	197
12	1447759222210	202
12	1447759222236	202
12	1447759222260	199
12	1447759222263	191
12	1447759222306	178
12	1447759222307	180
12	1447759222355	181
12	1447759222356	180
12	1447759222403	181
12	1447759222404	182
12	1447759222452	183
12	1447759222454	181
12	1447759222501	181
12	1447759222506	180
12	1447759222550	181
12	1447759222560	183
12	1447759222601	183
12	1447759222604	183
12	1447759222647	180
12	1447759222649	189
12	1447759222696	223
12	1447759222697	177
12	1447759222745	183
12	1447759222746	187
12	1447759222793	189
12	1447759222795	191
12	1447759222843	194
12	1447759222845	195
12	1447759222891	198
12	1447759222893	201
12	1447759222940	203
12	1447759222941	200
12	1447759222989	184
12	1447759222992	182
12	1447759223040	179
12	1447759223042	179
12	1447759223092	179
12	1447759223104	180
12	1447759223135	181
12	1447759223136	181
12	1447759223183	181
12	1447759223185	182
12	1447759223232	181
12	1447759223233	181
12	1447759223281	186
12	1447759223282	185
12	1447759223331	183
12	1447759223335	183
12	1447759223383	183
12	1447759223408	197
12	1447759223430	176
12	1447759223431	179
12	1447759223476	187
12	1447759223477	189
12	1447759223525	188
12	1447759223526	197
12	1447759223576	201
12	1447759223622	202
12	1447759223623	204
12	1447759223674	199
12	1447759223675	189
12	1447759223720	184
12	1447759223724	180
12	1447759223771	180
12	1447759223772	180
12	1447759223820	181
12	1447759223824	181
12	1447759223868	181
12	1447759223877	181
12	1447759223920	181
12	1447759223929	181
12	1447759223965	181
12	1447759223969	182
12	1447759224012	185
12	1447759224014	185
12	1447759224062	183
12	1447759224063	182
12	1447759224110	191
12	1447759224111	221
12	1447759224159	177
12	1447759224160	176
12	1447759224210	190
12	1447759224258	193
12	1447759224259	195
12	1447759224308	199
12	1447759224316	201
12	1447759224367	204
12	1447759224369	204
12	1447759224404	192
12	1447759224409	186
12	1447759224451	184
12	1447759224452	181
12	1447759224500	181
12	1447759224501	183
12	1447759224549	183
12	1447759224550	183
12	1447759224598	182
12	1447759224648	183
12	1447759224654	182
12	1447759224700	182
12	1447759224709	184
12	1447759224749	185
12	1447759224756	183
12	1447759224794	183
12	1447759224800	184
12	1447759224843	172
12	1447759224893	188
12	1447759224939	191
12	1447759224940	193
12	1447759224991	198
12	1447759225036	201
12	1447759225037	203
12	1447759225086	203
12	1447759225092	196
12	1447759225136	189
12	1447759225149	184
12	1447759225184	183
12	1447759225188	183
12	1447759225233	183
12	1447759225242	185
12	1447759225285	184
12	1447759225294	184
12	1447759225339	183
12	1447759225356	183
12	1447759225380	183
12	1447759225388	183
12	1447759225428	182
12	1447759225436	183
12	1447759225480	187
12	1447759225510	186
12	1447759225525	182
12	1447759225529	183
12	1447759225572	209
12	1447759225574	200
12	1447759225622	187
12	1447759225670	191
12	1447759225671	194
12	1447759225719	195
12	1447759225720	197
12	1447759225767	202
12	1447759225768	204
12	1447759225817	204
12	1447759225821	202
12	1447759225869	189
12	1447759225878	184
12	1447759225917	181
12	1447759225920	182
12	1447759225964	183
12	1447759225972	184
12	1447759226017	185
12	1447759226027	184
12	1447759226064	184
12	1447759226085	184
12	1447759226115	184
12	1447759226124	183
12	1447759226161	182
12	1447759226169	182
12	1447759226210	186
12	1447759226239	184
12	1447759226257	184
12	1447759226261	184
12	1447759226307	194
12	1447759226352	173
12	1447759226353	183
12	1447759226401	193
12	1447759226402	194
12	1447759226450	195
12	1447759226451	197
12	1447759226501	199
12	1447759226503	201
12	1447759226551	203
12	1447759226560	201
12	1447759226601	195
12	1447759226614	189
12	1447759226647	183
12	1447759226650	183
12	1447759226697	184
12	1447759226742	184
12	1447759226743	184
12	1447759226791	184
12	1447759226792	184
12	1447759226842	183
12	1447759226843	183
12	1447759226888	184
12	1447759226890	185
12	1447759226940	185
12	1447759226942	187
12	1447759226990	187
12	1447759227000	186
12	1447759227042	186
12	1447759227044	192
12	1447759227086	180
12	1447759227093	176
12	1447759227137	185
12	1447759227147	191
12	1447759227197	196
12	1447759227200	197
12	1447759227233	199
12	1447759227240	201
12	1447759227282	205
12	1447759227330	202
12	1447759227331	195
12	1447759227376	188
12	1447759227377	185
12	1447759227424	183
12	1447759227426	185
12	1447759227473	186
12	1447759227480	186
12	1447759227527	186
12	1447759227529	185
12	1447759227574	186
12	1447759227585	185
12	1447759227632	185
12	1447759227634	185
12	1447759227672	184
12	1447759227679	186
12	1447759227718	188
12	1447759227767	186
12	1447759227815	211
12	1447759227816	201
12	1447759227864	183
12	1447759227865	190
12	1447759227912	193
12	1447759227913	195
12	1447759227962	200
12	1447759227969	200
12	1447759228012	203
12	1447759228023	205
12	1447759228062	205
12	1447759228070	204
12	1447759228114	191
12	1447759228124	186
12	1447759228162	184
12	1447759228173	184
12	1447759228207	184
12	1447759228213	184
12	1447759228255	184
12	1447759228256	184
12	1447759228302	184
12	1447759228303	184
12	1447759228351	183
12	1447759228352	184
12	1447759228402	185
12	1447759228403	185
12	1447759228452	186
12	1447759228500	185
12	1447759228502	185
12	1447759228548	206
12	1447759228551	208
12	1447759228602	173
12	1447759228626	181
12	1447759228648	191
12	1447759228650	194
12	1447759228695	197
12	1447759228696	197
12	1447759228741	202
12	1447759228742	203
12	1447759228790	205
12	1447759228791	205
12	1447759228839	199
12	1447759228840	193
12	1447759228888	186
12	1447759228894	185
12	1447759228939	184
12	1447759228941	186
12	1447759228986	185
12	1447759228992	186
12	1447759229054	184
12	1447759229058	184
12	1447759229084	185
12	1447759229093	185
12	1447759229135	184
12	1447759229149	185
12	1447759229182	188
12	1447759229209	188
12	1447759229229	186
12	1447759229230	185
12	1447759229280	207
12	1447759229326	179
12	1447759229327	188
12	1447759229375	192
12	1447759229376	195
12	1447759229425	199
12	1447759229431	201
12	1447759229474	203
12	1447759229493	204
12	1447759229523	204
12	1447759229528	198
12	1447759229570	190
12	1447759229571	186
12	1447759229619	185
12	1447759229620	184
12	1447759229667	186
12	1447759229669	186
12	1447759229717	186
12	1447759229764	185
12	1447759229773	185
12	1447759229819	186
12	1447759229826	185
12	1447759229864	185
12	1447759229875	186
12	1447759229913	186
12	1447759229922	190
12	1447759229962	189
12	1447759229974	187
12	1447759230013	186
12	1447759230026	217
12	1447759230061	192
12	1447759230063	173
12	1447759230106	191
12	1447759230107	193
12	1447759230158	197
12	1447759230205	201
12	1447759230206	203
12	1447759230255	204
12	1447759230256	206
12	1447759230302	197
12	1447759230303	190
12	1447759230350	185
12	1447759230354	184
12	1447759230398	184
12	1447759230400	184
12	1447759230451	185
12	1447759230452	185
12	1447759230496	184
12	1447759230497	185
12	1447759230545	185
12	1447759230546	186
12	1447759230593	185
12	1447759230594	185
12	1447759230643	185
12	1447759230650	187
12	1447759230697	188
12	1447759230705	186
12	1447759230742	185
12	1447759230750	185
12	1447759230789	215
12	1447759230840	174
12	1447759230841	179
12	1447759230886	194
12	1447759230887	196
12	1447759230938	199
12	1447759230990	204
12	1447759231008	206
12	1447759231034	205
12	1447759231041	199
12	1447759231082	186
12	1447759231089	183
12	1447759231134	183
12	1447759231155	184
12	1447759231181	183
12	1447759231189	184
12	1447759231229	184
12	1447759231279	183
12	1447759231280	182
12	1447759231325	183
12	1447759231326	183
12	1447759231377	184
12	1447759231422	184
12	1447759231423	185
12	1447759231472	189
12	1447759231483	187
12	1447759231522	186
12	1447759231535	184
12	1447759231570	212
12	1447759231580	197
12	1447759231618	182
12	1447759231667	195
12	1447759231715	195
12	1447759231716	198
12	1447759231764	202
12	1447759231765	204
12	1447759231813	204
12	1447759231862	190
12	1447759231867	186
12	1447759231913	185
12	1447759231918	184
12	1447759231964	185
12	1447759231992	184
12	1447759232009	183
12	1447759232012	183
12	1447759232056	183
12	1447759232057	184
12	1447759232108	182
12	1447759232109	183
12	1447759232202	183
12	1447759232203	183
12	1447759232252	183
12	1447759232259	185
12	1447759232301	188
