73.43941248,5.439412485,,,window size,,800
73.43941248,5.439412485,,,step 1 = ,"slope > 5, var >5",
73.43941248,5.439412485,,,Average diff = ,,3.172466566
73.43941248,5.439412485,,,,,
73.43941248,5.439412485,,,,,
73.43941248,5.439412485,,,,,
73.43941248,5.439412485,,,,,
73.43941248,5.439412485,,,,,
75.56675063,7.56675063,,,,,
75.47169811,7.471698113,,,,,
78.53403141,10.53403141,,,,,
78.53403141,10.53403141,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
78.43137255,10.43137255,,,,,
75.37688442,7.376884422,,,,,
75.37688442,7.376884422,,,,,
76.14213198,8.14213198,,,,,
75.94936709,7.949367089,,,,,
75.94936709,7.949367089,,,,,
75.94936709,7.949367089,,,,,
75.94936709,7.949367089,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
75.75757576,7.757575758,,,,,
76.33587786,8.335877863,,,,,
76.33587786,8.335877863,,,,,
